Date,Open,High,Low,Close,Adj Close,Volume
2019-12-16,1.618060,1.621900,1.614950,1.618140,1.618140,0
2019-12-17,1.619710,1.631240,1.619100,1.619920,1.619920,0
2019-12-18,1.627400,1.628240,1.620040,1.627460,1.627460,0
2019-12-19,1.621320,1.621450,1.615580,1.621550,1.621550,0
2019-12-20,1.614340,1.614601,1.604100,1.614000,1.614000,0
2019-12-23,1.604240,1.605570,1.598500,1.604810,1.604810,0
2019-12-24,1.601560,1.603870,1.599400,1.601640,1.601640,0
2019-12-25,1.600630,1.605000,1.595740,1.601700,1.601700,0
2019-12-26,1.601970,1.602030,1.598600,1.601700,1.601700,0
2019-12-27,1.597590,1.602140,1.597100,1.598130,1.598130,0
2019-12-30,1.600940,1.603420,1.598100,1.601220,1.601220,0
2019-12-31,1.599470,1.601400,1.596580,1.599991,1.599991,0
2020-01-01,1.599600,1.599800,1.584700,1.599300,1.599300,0
2020-01-02,1.598280,1.602230,1.597200,1.598190,1.598190,0
2020-01-03,1.599480,1.606030,1.599480,1.599440,1.599440,0
2020-01-06,1.606620,1.614960,1.604900,1.607230,1.607230,0
2020-01-07,1.613720,1.626940,1.612600,1.613750,1.613750,0
2020-01-08,1.625960,1.629220,1.616800,1.625760,1.625760,0
2020-01-09,1.616470,1.620560,1.615500,1.616590,1.616590,0
2020-01-10,1.620800,1.621190,1.609210,1.620600,1.620600,0
2020-01-13,1.611430,1.612870,1.607700,1.610870,1.610870,0
2020-01-14,1.614120,1.616690,1.608650,1.613980,1.613980,0
2020-01-15,1.614070,1.619610,1.612200,1.613400,1.613400,0
2020-01-16,1.614480,1.615610,1.610100,1.614369,1.614369,0
2020-01-17,1.614510,1.617450,1.609800,1.614320,1.614320,0
2020-01-20,1.611860,1.616120,1.611100,1.612060,1.612060,0
2020-01-21,1.613430,1.619770,1.611800,1.613650,1.613650,0
2020-01-22,1.618890,1.622828,1.617090,1.618600,1.618600,0
2020-01-23,1.621690,1.622070,1.611110,1.621440,1.621440,0
2020-01-24,1.614300,1.616650,1.610400,1.616200,1.616200,0
2020-01-27,1.620660,1.630620,1.618100,1.620780,1.620780,0
2020-01-28,1.629740,1.635200,1.627900,1.629650,1.629650,0
2020-01-29,1.629490,1.633130,1.624700,1.629450,1.629450,0
2020-01-30,1.630500,1.646540,1.630500,1.630600,1.630600,0
2020-01-31,1.643950,1.655920,1.639450,1.643700,1.643700,0
2020-02-03,1.656860,1.657570,1.647160,1.656670,1.656670,0
2020-02-04,1.653540,1.655600,1.638920,1.653430,1.653430,0
2020-02-05,1.640330,1.641880,1.625900,1.640690,1.640690,0
2020-02-06,1.629170,1.632100,1.625400,1.629130,1.629130,0
2020-02-07,1.631040,1.644390,1.630800,1.631050,1.631050,0
2020-02-10,1.641480,1.641590,1.632600,1.640890,1.640890,0
2020-02-11,1.631080,1.632150,1.621330,1.630810,1.630810,0
2020-02-12,1.624700,1.625660,1.613700,1.624900,1.624900,0
2020-02-13,1.620060,1.620060,1.608690,1.619950,1.619950,0
2020-02-14,1.613310,1.616410,1.609700,1.612900,1.612900,0
2020-02-17,1.611860,1.613910,1.609500,1.611570,1.611570,0
2020-02-18,1.615000,1.622770,1.612920,1.614600,1.614600,0
2020-02-19,1.612320,1.618090,1.611040,1.612550,1.612550,0
2020-02-20,1.617920,1.632940,1.615900,1.617600,1.617600,0
2020-02-21,1.631290,1.640430,1.628810,1.631070,1.631070,0
2020-02-24,1.640730,1.642970,1.636700,1.640440,1.640440,0
2020-02-25,1.640940,1.648190,1.638600,1.640780,1.640780,0
2020-02-26,1.647220,1.660720,1.644660,1.646950,1.646950,0
