Date,Open,High,Low,Close,Adj Close,Volume
2019-09-06,9.938800,9.946800,9.899470,9.938500,9.938500,0
2019-09-09,9.894400,9.902560,9.849130,9.896120,9.896120,0
2019-09-10,9.856370,9.919290,9.851440,9.858490,9.858490,0
2019-09-11,9.888200,9.900820,9.860400,9.888910,9.888910,0
2019-09-12,9.856200,9.934570,9.828730,9.858120,9.858120,0
2019-09-13,9.921440,9.954960,9.914790,9.922280,9.922280,0
2019-09-16,9.889140,9.928210,9.858220,9.892000,9.892000,0
2019-09-17,9.856040,9.903290,9.855300,9.855300,9.855300,0
2019-09-18,9.881860,9.905250,9.865610,9.881600,9.881600,0
2019-09-19,9.866100,9.926200,9.818410,9.865540,9.865540,0
2019-09-20,9.914300,9.971600,9.910280,9.910900,9.910900,0
2019-09-23,9.985100,9.997510,9.938900,9.984100,9.984100,0
2019-09-24,9.940310,9.945640,9.898850,9.939700,9.939700,0
2019-09-25,9.923760,9.935350,9.907100,9.922400,9.922400,0
2019-09-26,9.907410,9.936450,9.896760,9.907620,9.907620,0
2019-09-27,9.916200,9.947730,9.908820,9.916830,9.916830,0
2019-09-30,9.924920,9.942900,9.885620,9.924100,9.924100,0
2019-10-01,9.915220,9.974000,9.905370,9.916340,9.916340,0
2019-10-02,9.975700,10.018950,9.966320,9.976170,9.976170,0
2019-10-03,10.002500,10.038320,9.990820,10.002100,10.002100,0
2019-10-04,10.005840,10.015420,9.974710,10.004630,10.004630,0
2019-10-07,9.989000,10.041970,9.979410,9.989440,9.989440,0
2019-10-08,10.021600,10.053670,10.011220,10.022130,10.022130,0
2019-10-09,10.038900,10.074870,10.033250,10.038660,10.038660,0
2019-10-10,10.070190,10.079520,10.041950,10.077600,10.077600,0
2019-10-11,10.039800,10.048070,10.001270,10.039800,10.039800,0
2019-10-14,10.017320,10.068200,10.006490,10.017100,10.017100,0
2019-10-15,10.042260,10.084160,10.039700,10.041800,10.041800,0
2019-10-16,10.071660,10.165260,10.068720,10.071480,10.071480,0
2019-10-17,10.161250,10.221240,10.150070,10.161200,10.161200,0
2019-10-18,10.214400,10.237990,10.200920,10.215000,10.215000,0
2019-10-21,10.218390,10.228530,10.150200,10.219640,10.219640,0
2019-10-22,10.185750,10.197100,10.164850,10.185700,10.185700,0
2019-10-23,10.175820,10.220890,10.162230,10.175240,10.175240,0
2019-10-24,10.158700,10.165040,10.121000,10.157050,10.157050,0
2019-10-25,10.152640,10.196330,10.139930,10.152300,10.152300,0
2019-10-28,10.190160,10.233530,10.179100,10.190100,10.190100,0
2019-10-29,10.230700,10.311660,10.212100,10.230800,10.230800,0
2019-10-30,10.252620,10.277710,10.230580,10.249300,10.249300,0
2019-10-31,10.231100,10.279380,10.225550,10.232290,10.232290,0
2019-11-01,10.252610,10.255940,10.148570,10.253420,10.253420,0
2019-11-04,10.149160,10.177120,10.131600,10.149380,10.149380,0
2019-11-05,10.167100,10.182560,10.133500,10.166200,10.166200,0
2019-11-06,10.158710,10.193200,10.121540,10.156860,10.156860,0
2019-11-07,10.148400,10.157000,10.057180,10.149110,10.149110,0
2019-11-08,10.090560,10.102720,10.037260,10.043460,10.043460,0
2019-11-11,10.070600,10.104910,10.065180,10.069840,10.069840,0
2019-11-12,10.074400,10.098790,10.061070,10.074400,10.074400,0
2019-11-13,10.089660,10.164530,10.084830,10.089620,10.089620,0
2019-11-14,10.109230,10.130720,10.096200,10.109460,10.109460,0
2019-11-15,10.100300,10.101050,10.024600,10.100540,10.100540,0
2019-11-18,10.040570,10.097510,10.028600,10.040540,10.040540,0
2019-11-19,10.089200,10.116560,10.077800,10.089360,10.089360,0
2019-11-20,10.112900,10.187500,10.101370,10.113100,10.113100,0
2019-11-21,10.113970,10.139110,10.085930,10.113200,10.113200,0
2019-11-22,10.113640,10.135840,10.083630,10.116290,10.116290,0
2019-11-25,10.093510,10.125080,10.063110,10.093500,10.093500,0
2019-11-26,10.109800,10.115030,10.079580,10.109900,10.109900,0
2019-11-27,10.102650,10.115220,10.084400,10.102240,10.102240,0
2019-11-28,10.087500,10.116900,10.078310,10.088500,10.088500,0
2019-11-29,10.091720,10.157350,10.086330,10.091420,10.091420,0
2019-12-02,10.144800,10.157100,10.109630,10.144250,10.144250,0
2019-12-03,10.155400,10.185310,10.121530,10.155820,10.155820,0
2019-12-04,10.171060,10.210370,10.152600,10.177000,10.177000,0
2019-12-05,10.144630,10.164280,10.131070,10.151300,10.151300,0
2019-12-06,10.147160,10.147920,10.090000,10.147100,10.147100,0
2019-12-09,10.091360,10.130110,10.089010,10.092720,10.092720,0
2019-12-10,10.117890,10.191070,10.108050,10.119900,10.119900,0
2019-12-11,10.177220,10.186500,10.140500,10.178100,10.178100,0
2019-12-12,10.139960,10.146110,10.103880,10.139200,10.139200,0
2019-12-13,10.110930,10.112590,10.054700,10.111200,10.111200,0
2019-12-16,10.041830,10.047950,10.011990,10.041720,10.041720,0
2019-12-17,10.038790,10.085500,10.035520,10.038030,10.038030,0
2019-12-18,10.064200,10.065000,10.023100,10.063650,10.063650,0
2019-12-19,10.013000,10.014700,9.954360,10.009420,10.009420,0
2019-12-20,9.972000,9.984000,9.928750,9.972100,9.972100,0
2019-12-23,9.936860,9.955100,9.905080,9.936790,9.936790,0
2019-12-24,9.933360,9.936500,9.878000,9.932310,9.932310,0
2019-12-25,9.880110,9.887600,9.870100,9.880110,9.880110,0
2019-12-26,9.883350,9.887000,9.852920,9.886300,9.886300,0
2019-12-27,9.857010,9.885520,9.843370,9.857400,9.857400,0
2019-12-30,9.847850,9.880450,9.830920,9.847550,9.847550,0
2019-12-31,9.874790,9.878900,9.839170,9.874920,9.874920,0
2020-01-01,9.783320,9.783320,9.374640,9.374250,9.374250,0
2020-01-02,9.837170,9.854360,9.815100,9.842100,9.842100,0
2020-01-03,9.822150,9.859300,9.817850,9.821440,9.821440,0
2020-01-06,9.859860,9.880620,9.840690,9.859940,9.859940,0
2020-01-07,9.842910,9.879000,9.816570,9.843200,9.843200,0
2020-01-08,9.877070,9.894980,9.843880,9.879580,9.879580,0
2020-01-09,9.852720,9.883150,9.838600,9.853110,9.853110,0
2020-01-10,9.862450,9.884150,9.852090,9.862600,9.862600,0
2020-01-13,9.881440,9.912690,9.862830,9.881610,9.881610,0
2020-01-14,9.893770,9.910500,9.868250,9.898020,9.898020,0
2020-01-15,9.875720,9.900110,9.872040,9.874700,9.874700,0
2020-01-16,9.876200,9.909830,9.867610,9.876690,9.876690,0
