Date,Open,High,Low,Close,Adj Close,Volume
2020-09-16,7.439930,7.440300,7.438530,7.439920,7.439920,0
2020-09-17,7.439630,7.440310,7.438560,7.439650,7.439650,0
2020-09-18,7.439620,7.440900,7.438900,7.439590,7.439590,0
2020-09-21,7.440670,7.441000,7.439080,7.440730,7.440730,0
2020-09-22,7.440190,7.442040,7.439520,7.440200,7.440200,0
2020-09-23,7.440950,7.444030,7.440770,7.440910,7.440910,0
2020-09-24,7.442060,7.444100,7.439810,7.442400,7.442400,0
2020-09-25,7.443600,7.447620,7.441890,7.443320,7.443320,0
2020-09-28,7.445090,7.445960,7.443810,7.445200,7.445200,0
2020-09-29,7.444910,7.446380,7.443610,7.444790,7.444790,0
2020-09-30,7.446030,7.446600,7.443170,7.446080,7.446080,0
2020-10-01,7.444520,7.445200,7.439340,7.444500,7.444500,0
2020-10-02,7.442960,7.443600,7.440090,7.442700,7.442700,0
2020-10-05,7.441280,7.441800,7.439000,7.441300,7.441300,0
2020-10-06,7.440200,7.441600,7.439530,7.440130,7.440130,0
2020-10-07,7.440650,7.442100,7.440100,7.440800,7.440800,0
2020-10-08,7.442810,7.443300,7.441240,7.443000,7.443000,0
2020-10-09,7.442500,7.443340,7.441270,7.442400,7.442400,0
2020-10-12,7.440930,7.443090,7.440880,7.441000,7.441000,0
2020-10-13,7.441330,7.443830,7.439620,7.441230,7.441230,0
2020-10-14,7.442910,7.443830,7.441390,7.443000,7.443000,0
2020-10-15,7.442420,7.443370,7.441970,7.441310,7.441310,0
2020-10-16,7.442100,7.443200,7.440710,7.440680,7.440680,0
2020-10-19,7.441460,7.442280,7.438570,7.441530,7.441530,0
2020-10-20,7.441140,7.443100,7.440880,7.441400,7.441400,0
2020-10-21,7.442950,7.444200,7.441150,7.443050,7.443050,0
2020-10-22,7.441330,7.442260,7.439580,7.441500,7.441500,0
2020-10-23,7.440340,7.441490,7.439510,7.440350,7.440350,0
2020-10-26,7.441130,7.441800,7.439680,7.441160,7.441160,0
2020-10-27,7.440320,7.440800,7.439290,7.440340,7.440340,0
2020-10-28,7.440190,7.444800,7.439810,7.440200,7.440200,0
2020-10-29,7.444290,7.447170,7.441200,7.444500,7.444500,0
2020-10-30,7.444810,7.447500,7.443830,7.444850,7.444850,0
2020-11-02,7.444520,7.448300,7.443320,7.444550,7.444550,0
2020-11-03,7.446700,7.448000,7.443960,7.446700,7.446700,0
2020-11-04,7.446430,7.447100,7.443990,7.446440,7.446440,0
2020-11-05,7.444840,7.448130,7.443360,7.444690,7.444690,0
2020-11-06,7.449000,7.451220,7.446370,7.448840,7.448840,0
2020-11-09,7.452040,7.453710,7.444840,7.452030,7.452030,0
2020-11-10,7.445850,7.447360,7.443490,7.445880,7.445880,0
2020-11-11,7.445000,7.445940,7.442470,7.445570,7.445570,0
2020-11-12,7.445050,7.446770,7.442270,7.445500,7.445500,0
2020-11-13,7.445630,7.447300,7.444400,7.445470,7.445470,0
2020-11-16,7.449520,7.450600,7.445000,7.449540,7.449540,0
2020-11-17,7.445720,7.449410,7.445700,7.445810,7.445810,0
2020-11-18,7.447710,7.451640,7.447530,7.447700,7.447700,0
2020-11-19,7.451760,7.452800,7.449010,7.451790,7.451790,0
2020-11-20,7.450690,7.451990,7.446740,7.451200,7.451200,0
2020-11-23,7.446190,7.447610,7.443900,7.446370,7.446370,0
2020-11-24,7.444530,7.445400,7.440780,7.444720,7.444720,0
2020-11-25,7.442700,7.443420,7.440120,7.442800,7.442800,0
2020-11-26,7.443000,7.443500,7.440590,7.443100,7.443100,0
2020-11-27,7.443020,7.443300,7.440560,7.443100,7.443100,0
2020-11-30,7.442040,7.444420,7.440140,7.441880,7.441880,0
2020-12-01,7.442720,7.445250,7.441670,7.443000,7.443000,0
2020-12-02,7.442650,7.445600,7.441990,7.442570,7.442570,0
2020-12-03,7.444620,7.444620,7.441850,7.444700,7.444700,0
2020-12-04,7.443200,7.444800,7.441210,7.443380,7.443380,0
2020-12-07,7.443010,7.443900,7.442480,7.442840,7.442840,0
2020-12-08,7.443520,7.444000,7.442080,7.443750,7.443750,0
2020-12-09,7.442980,7.443400,7.441950,7.443200,7.443200,0
2020-12-10,7.443460,7.444140,7.441550,7.443700,7.443700,0
2020-12-11,7.443420,7.444250,7.441200,7.443410,7.443410,0
2020-12-14,7.441900,7.443300,7.440340,7.441740,7.441740,0
2020-12-15,7.441380,7.442860,7.440760,7.441380,7.441380,0
2020-12-16,7.441330,7.442660,7.440050,7.441800,7.441800,0
2020-12-17,7.440320,7.441300,7.438520,7.440900,7.440900,0
2020-12-18,7.440160,7.441600,7.438300,7.440300,7.440300,0
2020-12-21,7.438640,7.440870,7.438030,7.438690,7.438690,0
2020-12-22,7.438580,7.440200,7.437210,7.438900,7.438900,0
2020-12-23,7.439000,7.439340,7.436680,7.439100,7.439100,0
2020-12-24,7.438280,7.439100,7.437040,7.438220,7.438220,0
2020-12-25,7.438200,7.440110,7.427780,7.437630,7.437630,0
2020-12-28,7.437970,7.439200,7.435450,7.437850,7.437850,0
2020-12-29,7.434580,7.439210,7.434100,7.435330,7.435330,0
2020-12-30,7.439120,7.441010,7.437780,7.439500,7.439500,0
2020-12-31,7.440350,7.443540,7.436650,7.440500,7.440500,0
2021-01-01,7.437960,7.448700,7.436470,7.437960,7.437960,0
2021-01-04,7.440440,7.441990,7.437120,7.440440,7.440440,0
2021-01-05,7.439350,7.440900,7.437100,7.439360,7.439360,0
2021-01-06,7.438690,7.439800,7.437370,7.438680,7.438680,0
2021-01-07,7.438660,7.440320,7.437380,7.438570,7.438570,0
2021-01-08,7.438390,7.439400,7.435660,7.438900,7.438900,0
2021-01-11,7.436020,7.437620,7.435710,7.436080,7.436080,0
2021-01-12,7.437550,7.439630,7.436360,7.437600,7.437600,0
2021-01-13,7.438880,7.439600,7.437830,7.438940,7.438940,0
2021-01-14,7.438520,7.439260,7.437330,7.438800,7.438800,0
2021-01-15,7.438800,7.439860,7.436930,7.438650,7.438650,0
2021-01-18,7.437610,7.440300,7.437390,7.437560,7.437560,0
2021-01-19,7.438880,7.440000,7.437640,7.438950,7.438950,0
2021-01-20,7.438110,7.439700,7.436860,7.438500,7.438500,0
2021-01-21,7.437930,7.440420,7.437060,7.438000,7.438000,0
2021-01-22,7.439260,7.440490,7.437820,7.439260,7.439260,0
2021-01-25,7.439030,7.440500,7.437810,7.439090,7.439090,0
2021-01-26,7.439500,7.440600,7.438180,7.439290,7.439290,0
2021-01-27,7.438650,7.439300,7.436550,7.438830,7.438830,0
2021-01-28,7.436820,7.437500,7.435720,7.436870,7.436870,0
2021-01-29,7.436450,7.437740,7.435690,7.437000,7.437000,0
2021-02-01,7.437030,7.437600,7.436360,7.437160,7.437160,0
2021-02-02,7.436590,7.439340,7.436140,7.436780,7.436780,0
2021-02-03,7.437380,7.438900,7.436360,7.437440,7.437440,0
2021-02-04,7.437510,7.438300,7.435070,7.437520,7.437520,0
2021-02-05,7.435960,7.436520,7.434780,7.435990,7.435990,0
2021-02-08,7.435730,7.436500,7.435010,7.435240,7.435240,0
2021-02-09,7.437390,7.438100,7.435760,7.437340,7.437340,0
2021-02-10,7.436980,7.438010,7.436210,7.437300,7.437300,0
2021-02-11,7.437340,7.438090,7.436300,7.437300,7.437300,0
2021-02-12,7.436950,7.437640,7.435340,7.437400,7.437400,0
2021-02-15,7.435840,7.437210,7.435690,7.435810,7.435810,0
2021-02-16,7.436190,7.436900,7.435560,7.436160,7.436160,0
2021-02-17,7.435630,7.437300,7.435540,7.435600,7.435600,0
2021-02-18,7.436340,7.436800,7.435410,7.436280,7.436280,0
2021-02-19,7.435980,7.436840,7.435400,7.436040,7.436040,0
2021-02-22,7.436130,7.436730,7.435340,7.436020,7.436020,0
2021-02-23,7.436100,7.436960,7.435440,7.436200,7.436200,0
2021-02-24,7.436130,7.436700,7.435060,7.436400,7.436400,0
2021-02-25,7.435990,7.436630,7.435200,7.435990,7.435990,0
2021-02-26,7.435780,7.436460,7.435130,7.435830,7.435830,0
2021-03-01,7.435650,7.436200,7.435030,7.435570,7.435570,0
2021-03-02,7.435370,7.436270,7.435180,7.435490,7.435490,0
2021-03-03,7.435830,7.436700,7.435240,7.436300,7.436300,0
2021-03-04,7.435720,7.436300,7.435190,7.435600,7.435600,0
2021-03-05,7.435660,7.436370,7.435080,7.435580,7.435580,0
2021-03-08,7.435430,7.436200,7.435270,7.435650,7.435650,0
2021-03-09,7.435740,7.436740,7.435410,7.435740,7.435740,0
2021-03-10,7.435950,7.436970,7.435290,7.436240,7.436240,0
2021-03-11,7.436900,7.436900,7.435380,7.436000,7.436000,0
2021-03-12,7.436000,7.436720,7.435200,7.436000,7.436000,0
2021-03-15,7.435950,7.436420,7.435180,7.435960,7.435960,0
2021-03-16,7.435760,7.436300,7.435150,7.435840,7.435840,0
2021-03-17,7.435600,7.435970,7.435120,7.435450,7.435450,0
2021-03-18,7.435150,7.436210,7.435010,7.435130,7.435130,0
2021-03-19,7.435500,7.436520,7.435130,7.435600,7.435600,0
2021-03-22,7.435640,7.436160,7.434840,7.435580,7.435580,0
2021-03-23,7.435620,7.436010,7.434880,7.435620,7.435620,0
2021-03-24,7.435360,7.436350,7.435060,7.435370,7.435370,0
2021-03-25,7.435520,7.436110,7.435090,7.435510,7.435510,0
2021-03-26,7.435800,7.436210,7.435300,7.435590,7.435590,0
2021-03-29,7.435650,7.436650,7.435260,7.435600,7.435600,0
2021-03-30,7.436500,7.437860,7.434760,7.436800,7.436800,0
2021-03-31,7.437300,7.437800,7.436260,7.437430,7.437430,0
2021-04-01,7.437520,7.439580,7.436290,7.437940,7.437940,0
2021-04-02,7.437300,7.438800,7.437270,7.437500,7.437500,0
2021-04-05,7.437400,7.438500,7.436820,7.437140,7.437140,0
2021-04-06,7.438500,7.438800,7.435620,7.438500,7.438500,0
2021-04-07,7.436420,7.438200,7.435520,7.436370,7.436370,0
2021-04-08,7.437130,7.438350,7.435680,7.437220,7.437220,0
2021-04-09,7.437080,7.437800,7.435850,7.437010,7.437010,0
2021-04-12,7.436480,7.438040,7.436150,7.436620,7.436620,0
2021-04-13,7.436890,7.437700,7.436330,7.437040,7.437040,0
2021-04-14,7.437030,7.437700,7.436420,7.437300,7.437300,0
2021-04-15,7.436620,7.437700,7.436210,7.436900,7.436900,0
2021-04-16,7.436490,7.437200,7.435590,7.436900,7.436900,0
2021-04-19,7.436200,7.436520,7.435360,7.435730,7.435730,0
2021-04-20,7.435940,7.436750,7.435370,7.435940,7.435940,0
2021-04-21,7.435890,7.436400,7.434970,7.436100,7.436100,0
2021-04-22,7.435860,7.436790,7.435270,7.435860,7.435860,0
2021-04-23,7.435640,7.436300,7.435150,7.435710,7.435710,0
2021-04-26,7.435410,7.436220,7.435280,7.435520,7.435520,0
2021-04-27,7.435400,7.436060,7.435140,7.435300,7.435300,0
2021-04-28,7.434970,7.436040,7.434580,7.435040,7.435040,0
2021-04-29,7.435700,7.436080,7.435030,7.435350,7.435350,0
2021-04-30,7.435480,7.436680,7.435050,7.435540,7.435540,0
2021-05-03,7.435940,7.436400,7.435370,7.435980,7.435980,0
2021-05-04,7.436200,7.436400,7.435060,7.436100,7.436100,0
2021-05-05,7.435800,7.436060,7.435110,7.435610,7.435610,0
2021-05-06,7.435700,7.436000,7.435100,7.435540,7.435540,0
2021-05-07,7.435710,7.436200,7.435190,7.435800,7.435800,0
2021-05-10,7.435560,7.436040,7.435220,7.435900,7.435900,0
2021-05-11,7.435090,7.436240,7.434640,7.435080,7.435080,0
2021-05-12,7.434990,7.436100,7.434710,7.435100,7.435100,0
2021-05-13,7.435600,7.436670,7.435390,7.435630,7.435630,0
2021-05-14,7.436100,7.436630,7.435250,7.436370,7.436370,0
2021-05-17,7.435850,7.436400,7.435310,7.435740,7.435740,0
2021-05-18,7.435760,7.436370,7.435290,7.435830,7.435830,0
2021-05-19,7.436040,7.436200,7.435120,7.436000,7.436000,0
2021-05-20,7.435350,7.436340,7.435140,7.435600,7.435600,0
2021-05-21,7.436000,7.436520,7.435100,7.435610,7.435610,0
2021-05-24,7.435890,7.436510,7.435530,7.435830,7.435830,0
2021-05-25,7.435920,7.436500,7.435130,7.435910,7.435910,0
2021-05-26,7.435610,7.436250,7.435280,7.435710,7.435710,0
2021-05-27,7.435600,7.436400,7.435290,7.435800,7.435800,0
2021-05-28,7.435990,7.436620,7.435770,7.436100,7.436100,0
2021-05-31,7.435900,7.437410,7.435730,7.435960,7.435960,0
2021-06-01,7.436610,7.437400,7.435610,7.436800,7.436800,0
2021-06-02,7.436300,7.436700,7.435430,7.436400,7.436400,0
2021-06-03,7.436500,7.436700,7.435540,7.436400,7.436400,0
2021-06-04,7.436200,7.436750,7.435690,7.436060,7.436060,0
2021-06-07,7.436460,7.437080,7.435480,7.436530,7.436530,0
2021-06-08,7.436200,7.437100,7.435320,7.436270,7.436270,0
2021-06-09,7.436100,7.436710,7.435590,7.436200,7.436200,0
2021-06-10,7.435960,7.436600,7.435610,7.435910,7.435910,0
2021-06-11,7.435790,7.436400,7.435300,7.435890,7.435890,0
2021-06-14,7.435780,7.436430,7.435230,7.435650,7.435650,0
2021-06-15,7.435900,7.436700,7.435240,7.436000,7.436000,0
2021-06-16,7.436180,7.436820,7.435690,7.436200,7.436200,0
2021-06-17,7.436140,7.436970,7.435620,7.436180,7.436180,0
2021-06-18,7.435980,7.436900,7.435400,7.436100,7.436100,0
2021-06-21,7.435760,7.436460,7.435410,7.435840,7.435840,0
2021-06-22,7.435860,7.436630,7.435180,7.435820,7.435820,0
2021-06-23,7.435770,7.436380,7.435120,7.435590,7.435590,0
2021-06-24,7.435580,7.436210,7.435220,7.435550,7.435550,0
2021-06-25,7.436360,7.436900,7.435330,7.436350,7.436350,0
2021-06-28,7.436100,7.437000,7.435300,7.435730,7.435730,0
2021-06-29,7.435870,7.436300,7.435310,7.435790,7.435790,0
2021-06-30,7.435670,7.436210,7.435210,7.435900,7.435900,0
2021-07-01,7.435630,7.436140,7.435130,7.435660,7.435660,0
2021-07-02,7.435620,7.436020,7.435020,7.435590,7.435590,0
2021-07-05,7.435440,7.436100,7.435180,7.435510,7.435510,0
2021-07-06,7.435610,7.436030,7.435210,7.435590,7.435590,0
2021-07-07,7.434980,7.436120,7.434780,7.434890,7.434890,0
2021-07-08,7.435480,7.436600,7.435370,7.435530,7.435530,0
2021-07-09,7.435970,7.436800,7.435480,7.436030,7.436030,0
2021-07-12,7.436380,7.437650,7.435940,7.436380,7.436380,0
2021-07-13,7.437000,7.438300,7.436510,7.437200,7.437200,0
2021-07-14,7.437070,7.437600,7.436540,7.436720,7.436720,0
2021-07-15,7.437440,7.437900,7.436170,7.437380,7.437380,0
2021-07-16,7.437100,7.438170,7.436530,7.436880,7.436880,0
2021-07-19,7.436750,7.437770,7.436660,7.437200,7.437200,0
2021-07-20,7.437910,7.438410,7.437260,7.437900,7.437900,0
2021-07-21,7.437820,7.438700,7.437500,7.437880,7.437880,0
2021-07-22,7.437870,7.438490,7.436880,7.437920,7.437920,0
2021-07-23,7.437350,7.438220,7.436860,7.437380,7.437380,0
2021-07-26,7.436300,7.437350,7.435750,7.436600,7.436600,0
2021-07-27,7.437100,7.437700,7.436260,7.436820,7.436820,0
2021-07-28,7.437500,7.437700,7.436130,7.437150,7.437150,0
2021-07-29,7.437230,7.437970,7.436650,7.437210,7.437210,0
2021-07-30,7.437440,7.438420,7.436740,7.437500,7.437500,0
2021-08-02,7.437580,7.438600,7.436990,7.437490,7.437490,0
2021-08-03,7.437930,7.438830,7.436620,7.438300,7.438300,0
2021-08-04,7.437340,7.437700,7.435740,7.437240,7.437240,0
2021-08-05,7.436010,7.436620,7.435700,7.435970,7.435970,0
2021-08-06,7.436310,7.437100,7.436080,7.436330,7.436330,0
2021-08-09,7.436410,7.437000,7.435910,7.436330,7.436330,0
2021-08-10,7.436900,7.438010,7.435890,7.436900,7.436900,0
2021-08-11,7.436640,7.437310,7.435940,7.436770,7.436770,0
2021-08-12,7.436510,7.437200,7.435970,7.436420,7.436420,0
2021-08-13,7.436370,7.437120,7.435710,7.436370,7.436370,0
2021-08-16,7.435940,7.437000,7.435400,7.435850,7.435850,0
2021-08-17,7.435860,7.436700,7.435410,7.436000,7.436000,0
2021-08-18,7.436030,7.436780,7.435770,7.435980,7.435980,0
2021-08-19,7.436330,7.437040,7.435910,7.436300,7.436300,0
2021-08-20,7.436270,7.436910,7.435620,7.436220,7.436220,0
2021-08-23,7.435970,7.436910,7.435780,7.435870,7.435870,0
2021-08-24,7.436280,7.436990,7.435700,7.436510,7.436510,0
2021-08-25,7.436300,7.436900,7.435640,7.436340,7.436340,0
2021-08-26,7.436030,7.436700,7.435570,7.436030,7.436030,0
2021-08-27,7.435790,7.436560,7.434540,7.435840,7.435840,0
2021-08-30,7.435780,7.436400,7.435120,7.436100,7.436100,0
2021-08-31,7.435440,7.436590,7.435080,7.435720,7.435720,0
2021-09-01,7.436300,7.436600,7.435220,7.436500,7.436500,0
2021-09-02,7.435700,7.436310,7.435150,7.435660,7.435660,0
2021-09-03,7.435580,7.436100,7.435210,7.435490,7.435490,0
2021-09-06,7.435560,7.436060,7.435150,7.435500,7.435500,0
2021-09-07,7.435480,7.436200,7.435130,7.435470,7.435470,0
2021-09-08,7.435460,7.436080,7.435050,7.435480,7.435480,0
2021-09-09,7.435500,7.436310,7.435080,7.435420,7.435420,0
2021-09-10,7.435560,7.436240,7.435180,7.435600,7.435600,0
2021-09-13,7.435460,7.436210,7.435280,7.435500,7.435500,0
2021-09-14,7.435580,7.436230,7.435310,7.435610,7.435610,0
2021-09-15,7.435880,7.436140,7.435290,7.435850,7.435850,0
2021-09-16,7.435560,7.436120,7.435040,7.435560,7.435560,0
2021-09-17,7.435460,7.436020,7.435100,7.435680,7.435680,0
2021-09-20,7.435670,7.435920,7.435070,7.435240,7.435240,0
2021-09-21,7.435460,7.436110,7.435040,7.435360,7.435360,0
2021-09-22,7.435640,7.436120,7.435270,7.435730,7.435730,0
2021-09-23,7.435760,7.436220,7.435190,7.435740,7.435740,0
2021-09-24,7.435580,7.436250,7.435170,7.435430,7.435430,0
2021-09-27,7.435330,7.436030,7.435130,7.435270,7.435270,0
2021-09-28,7.435500,7.435950,7.435120,7.435470,7.435470,0
2021-09-29,7.435500,7.436090,7.435050,7.435440,7.435440,0
2021-09-30,7.435490,7.436810,7.435200,7.435620,7.435620,0
2021-10-01,7.436090,7.438060,7.435860,7.436040,7.436040,0
2021-10-04,7.436340,7.438290,7.435500,7.436210,7.436210,0
2021-10-05,7.436530,7.437900,7.435960,7.436540,7.436540,0
2021-10-06,7.437430,7.440050,7.437010,7.437770,7.437770,0
2021-10-07,7.439270,7.440830,7.435700,7.439150,7.439150,0
2021-10-08,7.440150,7.441850,7.439620,7.440180,7.440180,0
2021-10-11,7.440500,7.441360,7.439270,7.440560,7.440560,0
2021-10-12,7.439650,7.441150,7.439380,7.439500,7.439500,0
2021-10-13,7.440380,7.440890,7.439670,7.440100,7.440100,0
2021-10-14,7.440270,7.441740,7.439130,7.440260,7.440260,0
2021-10-15,7.440430,7.441040,7.439300,7.440440,7.440440,0
2021-10-18,7.439680,7.440610,7.435700,7.439650,7.439650,0
2021-10-19,7.439880,7.440550,7.439540,7.439890,7.439890,0
2021-10-20,7.439890,7.440530,7.439590,7.440000,7.440000,0
2021-10-21,7.440120,7.440570,7.439630,7.440100,7.440100,0
2021-10-22,7.440060,7.440480,7.439660,7.440090,7.440090,0
2021-10-25,7.438960,7.440310,7.435700,7.439180,7.439180,0
2021-10-26,7.438670,7.439410,7.438150,7.438670,7.438670,0
2021-10-27,7.438780,7.439430,7.438290,7.438890,7.438890,0
2021-10-28,7.438910,7.439360,7.437800,7.438920,7.438920,0
2021-10-29,7.438390,7.439430,7.438060,7.438330,7.438330,0
2021-11-01,7.438410,7.439640,7.438110,7.438300,7.438300,0
2021-11-02,7.438930,7.439810,7.438180,7.438500,7.438500,0
2021-11-03,7.439030,7.439840,7.436200,7.438960,7.438960,0
2021-11-04,7.437310,7.437880,7.435810,7.437270,7.437270,0
2021-11-05,7.437330,7.438100,7.436560,7.436970,7.436970,0
2021-11-08,7.437110,7.438530,7.435700,7.437160,7.437160,0
2021-11-09,7.438160,7.438980,7.436660,7.438030,7.438030,0
2021-11-10,7.437350,7.437770,7.436370,7.437350,7.437350,0
2021-11-11,7.436890,7.437220,7.436240,7.436040,7.436040,0
2021-11-12,7.436550,7.437120,7.436150,7.436540,7.436540,0
2021-11-15,7.436380,7.437450,7.436220,7.436430,7.436430,0
2021-11-16,7.436360,7.437160,7.435790,7.436340,7.436340,0
2021-11-17,7.436200,7.436600,7.435450,7.436270,7.436270,0
2021-11-18,7.435840,7.436710,7.435410,7.435830,7.435830,0
2021-11-19,7.435850,7.436690,7.435350,7.435770,7.435770,0
2021-11-22,7.435830,7.437040,7.435460,7.435830,7.435830,0
2021-11-23,7.436140,7.436700,7.435460,7.436170,7.436170,0
2021-11-24,7.435920,7.436750,7.435650,7.435820,7.435820,0
2021-11-25,7.435780,7.436330,7.435330,7.435810,7.435810,0
2021-11-26,7.435580,7.436770,7.435340,7.435580,7.435580,0
2021-11-29,7.435820,7.436750,7.435540,7.435810,7.435810,0
2021-11-30,7.436390,7.437000,7.435750,7.436390,7.436390,0
2021-12-01,7.436330,7.436780,7.435400,7.436450,7.436450,0
2021-12-02,7.435850,7.436240,7.435380,7.435780,7.435780,0
2021-12-03,7.435910,7.436390,7.435060,7.435900,7.435900,0
2021-12-06,7.435580,7.436380,7.435300,7.435470,7.435470,0
2021-12-07,7.435900,7.436350,7.435100,7.436090,7.436090,0
2021-12-08,7.435260,7.436250,7.435130,7.435380,7.435380,0
2021-12-09,7.435490,7.436200,7.435160,7.435490,7.435490,0
2021-12-10,7.435270,7.436150,7.435200,7.435350,7.435350,0
2021-12-13,7.435480,7.436450,7.435170,7.435480,7.435480,0
2021-12-14,7.435470,7.436240,7.435340,7.435560,7.435560,0
2021-12-15,7.435630,7.436140,7.435250,7.435750,7.435750,0
2021-12-16,7.435650,7.436150,7.435060,7.435600,7.435600,0
2021-12-17,7.435990,7.436450,7.435290,7.435840,7.435840,0
2021-12-20,7.435760,7.436370,7.435070,7.435900,7.435900,0
2021-12-21,7.435400,7.436390,7.435230,7.435440,7.435440,0
2021-12-22,7.435120,7.436210,7.434860,7.435080,7.435080,0
2021-12-23,7.435220,7.436150,7.434850,7.435420,7.435420,0
2021-12-24,7.433640,7.436050,7.432580,7.431650,7.431650,0
2021-12-27,7.435160,7.436160,7.434780,7.435250,7.435250,0
2021-12-28,7.435570,7.436180,7.434980,7.435590,7.435590,0
2021-12-29,7.433890,7.437520,7.433570,7.434100,7.434100,0
2021-12-30,7.435830,7.436700,7.435320,7.436030,7.436030,0
2021-12-31,7.436050,7.438070,7.435490,7.436640,7.436640,0
2022-01-03,7.436040,7.438090,7.435750,7.436120,7.436120,0
2022-01-04,7.437130,7.437860,7.436710,7.436800,7.436800,0
2022-01-05,7.437770,7.438760,7.437250,7.437860,7.437860,0
2022-01-06,7.438230,7.439830,7.437370,7.438470,7.438470,0
2022-01-07,7.438560,7.438700,7.437020,7.438630,7.438630,0
2022-01-10,7.438340,7.439550,7.437050,7.438650,7.438650,0
2022-01-11,7.439030,7.441870,7.437750,7.438850,7.438850,0
2022-01-12,7.441660,7.442110,7.439530,7.441670,7.441670,0
2022-01-13,7.440300,7.441150,7.435700,7.440390,7.440390,0
2022-01-14,7.441010,7.441810,7.440100,7.441260,7.441260,0
2022-01-17,7.441130,7.442160,7.440600,7.441550,7.441550,0
2022-01-18,7.441610,7.442340,7.441250,7.441860,7.441860,0
2022-01-19,7.441850,7.442570,7.441040,7.442050,7.442050,0
2022-01-20,7.441980,7.442950,7.441320,7.442350,7.442350,0
2022-01-21,7.443040,7.443590,7.441650,7.442910,7.442910,0
2022-01-24,7.443140,7.443690,7.441860,7.442800,7.442800,0
2022-01-25,7.442970,7.444430,7.442090,7.443120,7.443120,0
2022-01-26,7.441450,7.442380,7.440140,7.441320,7.441320,0
2022-01-27,7.441230,7.443100,7.441030,7.441260,7.441260,0
2022-01-28,7.442460,7.443210,7.441930,7.442560,7.442560,0
2022-01-31,7.442720,7.443300,7.439570,7.442640,7.442640,0
2022-02-01,7.440400,7.441550,7.438410,7.440160,7.440160,0
2022-02-02,7.439900,7.440940,7.437090,7.439940,7.439940,0
2022-02-03,7.439330,7.441600,7.437160,7.439210,7.439210,0
2022-02-04,7.440910,7.444430,7.439150,7.440910,7.440910,0
2022-02-07,7.443850,7.444510,7.435700,7.443850,7.443850,0
2022-02-08,7.443270,7.443730,7.441620,7.443250,7.443250,0
2022-02-09,7.442220,7.443770,7.440790,7.442190,7.442190,0
2022-02-10,7.441420,7.442250,7.437430,7.441440,7.441440,0
2022-02-11,7.438760,7.440840,7.438000,7.438750,7.438750,0
2022-02-14,7.438720,7.442790,7.438050,7.438710,7.438710,0
2022-02-15,7.442250,7.444680,7.440460,7.442370,7.442370,0
2022-02-16,7.442860,7.443290,7.438860,7.442730,7.442730,0
2022-02-17,7.439720,7.440570,7.435730,7.439880,7.439880,0
2022-02-18,7.438380,7.439520,7.437060,7.439190,7.439190,0
2022-02-21,7.437600,7.440090,7.437100,7.437550,7.437550,0
2022-02-22,7.438530,7.440170,7.437530,7.439370,7.439370,0
2022-02-23,7.438470,7.439720,7.437560,7.438130,7.438130,0
2022-02-24,7.438670,7.442620,7.438080,7.438680,7.438680,0
2022-02-25,7.440640,7.441950,7.439750,7.440660,7.440660,0
2022-02-28,7.440070,7.441430,7.437050,7.440740,7.440740,0
2022-03-01,7.437210,7.438670,7.436600,7.437350,7.437350,0
2022-03-02,7.437790,7.439680,7.435700,7.437330,7.437330,0
2022-03-03,7.439120,7.440090,7.438060,7.439070,7.439070,0
2022-03-04,7.439000,7.440050,7.437970,7.439100,7.439100,0
2022-03-07,7.438580,7.442200,7.437820,7.438370,7.438370,0
2022-03-08,7.441650,7.444700,7.440720,7.441740,7.441740,0
2022-03-09,7.443300,7.444710,7.440850,7.443350,7.443350,0
2022-03-10,7.441970,7.442600,7.438960,7.441640,7.441640,0
2022-03-11,7.441010,7.441260,7.437700,7.440900,7.440900,0
2022-03-14,7.439100,7.440420,7.438430,7.439050,7.439050,0
2022-03-15,7.439130,7.441480,7.438520,7.439940,7.439940,0
2022-03-16,7.438920,7.442170,7.438510,7.438820,7.438820,0
2022-03-17,7.442280,7.444010,7.441450,7.442390,7.442390,0
2022-03-18,7.443460,7.444200,7.439710,7.443780,7.443780,0
2022-03-21,7.439590,7.442660,7.438910,7.441850,7.441850,0
2022-03-22,7.440020,7.440610,7.438620,7.440040,7.440040,0
2022-03-23,7.439450,7.440510,7.436480,7.439410,7.439410,0
2022-03-24,7.438200,7.440390,7.437600,7.438130,7.438130,0
2022-03-25,7.439820,7.440580,7.437560,7.439470,7.439470,0
2022-03-28,7.439050,7.441090,7.437570,7.439050,7.439050,0
2022-03-29,7.438690,7.439360,7.435820,7.438690,7.438690,0
2022-03-30,7.437440,7.438930,7.436390,7.437440,7.437440,0
2022-03-31,7.437150,7.439020,7.436510,7.437150,7.437150,0
2022-04-01,7.438270,7.438790,7.436790,7.438270,7.438270,0
2022-04-04,7.437810,7.438700,7.436460,7.437810,7.437810,0
2022-04-05,7.437230,7.438400,7.436260,7.437230,7.437230,0
2022-04-06,7.437080,7.437950,7.436090,7.437080,7.437080,0
2022-04-07,7.436980,7.438080,7.436140,7.436980,7.436980,0
2022-04-08,7.436490,7.437420,7.433050,7.436490,7.436490,0
2022-04-11,7.437000,7.437760,7.435720,7.437000,7.437000,0
2022-04-12,7.436000,7.438040,7.435310,7.436000,7.436000,0
2022-04-13,7.437100,7.438020,7.435910,7.437100,7.437100,0
